id,name,lat,lon,address,size,district,pop_time_Monday_0,pop_time_Monday_1,pop_time_Monday_2,pop_time_Monday_3,pop_time_Monday_4,pop_time_Monday_5,pop_time_Monday_6,pop_time_Monday_7,pop_time_Monday_8,pop_time_Monday_9,pop_time_Monday_10,pop_time_Monday_11,pop_time_Monday_12,pop_time_Monday_13,pop_time_Monday_14,pop_time_Monday_15,pop_time_Monday_16,pop_time_Monday_17,pop_time_Monday_18,pop_time_Monday_19,pop_time_Monday_20,pop_time_Monday_21,pop_time_Monday_22,pop_time_Monday_23,pop_time_Tuesday_0,pop_time_Tuesday_1,pop_time_Tuesday_2,pop_time_Tuesday_3,pop_time_Tuesday_4,pop_time_Tuesday_5,pop_time_Tuesday_6,pop_time_Tuesday_7,pop_time_Tuesday_8,pop_time_Tuesday_9,pop_time_Tuesday_10,pop_time_Tuesday_11,pop_time_Tuesday_12,pop_time_Tuesday_13,pop_time_Tuesday_14,pop_time_Tuesday_15,pop_time_Tuesday_16,pop_time_Tuesday_17,pop_time_Tuesday_18,pop_time_Tuesday_19,pop_time_Tuesday_20,pop_time_Tuesday_21,pop_time_Tuesday_22,pop_time_Tuesday_23,pop_time_Wednesday_0,pop_time_Wednesday_1,pop_time_Wednesday_2,pop_time_Wednesday_3,pop_time_Wednesday_4,pop_time_Wednesday_5,pop_time_Wednesday_6,pop_time_Wednesday_7,pop_time_Wednesday_8,pop_time_Wednesday_9,pop_time_Wednesday_10,pop_time_Wednesday_11,pop_time_Wednesday_12,pop_time_Wednesday_13,pop_time_Wednesday_14,pop_time_Wednesday_15,pop_time_Wednesday_16,pop_time_Wednesday_17,pop_time_Wednesday_18,pop_time_Wednesday_19,pop_time_Wednesday_20,pop_time_Wednesday_21,pop_time_Wednesday_22,pop_time_Wednesday_23,pop_time_Thursday_0,pop_time_Thursday_1,pop_time_Thursday_2,pop_time_Thursday_3,pop_time_Thursday_4,pop_time_Thursday_5,pop_time_Thursday_6,pop_time_Thursday_7,pop_time_Thursday_8,pop_time_Thursday_9,pop_time_Thursday_10,pop_time_Thursday_11,pop_time_Thursday_12,pop_time_Thursday_13,pop_time_Thursday_14,pop_time_Thursday_15,pop_time_Thursday_16,pop_time_Thursday_17,pop_time_Thursday_18,pop_time_Thursday_19,pop_time_Thursday_20,pop_time_Thursday_21,pop_time_Thursday_22,pop_time_Thursday_23,pop_time_Friday_0,pop_time_Friday_1,pop_time_Friday_2,pop_time_Friday_3,pop_time_Friday_4,pop_time_Friday_5,pop_time_Friday_6,pop_time_Friday_7,pop_time_Friday_8,pop_time_Friday_9,pop_time_Friday_10,pop_time_Friday_11,pop_time_Friday_12,pop_time_Friday_13,pop_time_Friday_14,pop_time_Friday_15,pop_time_Friday_16,pop_time_Friday_17,pop_time_Friday_18,pop_time_Friday_19,pop_time_Friday_20,pop_time_Friday_21,pop_time_Friday_22,pop_time_Friday_23,pop_time_Saturday_0,pop_time_Saturday_1,pop_time_Saturday_2,pop_time_Saturday_3,pop_time_Saturday_4,pop_time_Saturday_5,pop_time_Saturday_6,pop_time_Saturday_7,pop_time_Saturday_8,pop_time_Saturday_9,pop_time_Saturday_10,pop_time_Saturday_11,pop_time_Saturday_12,pop_time_Saturday_13,pop_time_Saturday_14,pop_time_Saturday_15,pop_time_Saturday_16,pop_time_Saturday_17,pop_time_Saturday_18,pop_time_Saturday_19,pop_time_Saturday_20,pop_time_Saturday_21,pop_time_Saturday_22,pop_time_Saturday_23,pop_time_Sunday_0,pop_time_Sunday_1,pop_time_Sunday_2,pop_time_Sunday_3,pop_time_Sunday_4,pop_time_Sunday_5,pop_time_Sunday_6,pop_time_Sunday_7,pop_time_Sunday_8,pop_time_Sunday_9,pop_time_Sunday_10,pop_time_Sunday_11,pop_time_Sunday_12,pop_time_Sunday_13,pop_time_Sunday_14,pop_time_Sunday_15,pop_time_Sunday_16,pop_time_Sunday_17,pop_time_Sunday_18,pop_time_Sunday_19,pop_time_Sunday_20,pop_time_Sunday_21,pop_time_Sunday_22,pop_time_Sunday_23
ChIJaW8ERL_4zpQRhP4a3dhhHzc,St Marche Supermarket,-23.5256653,-46.7329216,"R. Carlos Weber, 502 - City Lapa, São Paulo - SP, 05303-000, Brazil",medio,vila leopoldina,0,0,0,0,0,0,0,7,12,17,23,27,29,29,27,23,21,29,48,59,46,22,0,0,0,0,0,0,0,0,0,9,14,19,25,29,32,33,31,28,26,27,35,41,36,22,0,0,0,0,0,0,0,0,0,7,10,14,19,22,24,25,24,21,22,28,40,45,36,19,0,0,0,0,0,0,0,0,0,7,11,16,21,26,30,32,32,30,26,26,36,49,48,28,0,0,0,0,0,0,0,0,0,9,18,26,27,27,31,35,38,38,39,47,64,72,56,28,0,0,0,0,0,0,0,0,0,0,14,24,34,43,48,47,42,39,44,57,69,68,52,31,0,0,0,0,0,0,0,0,0,0,14,28,45,61,70,67,55,42,46,73,100,86,44,12,0,0
ChIJpWlfdTv5zpQRWI9F-CmZ_xg,São Jorge Atacadista,-23.5242984,-46.7373378,"Av. Imperatriz Leopoldina, 60 - Vila Leopoldina, São Paulo - SP, 05305-010, Brazil",grande,vila leopoldina,0,0,0,0,0,0,0,19,28,23,26,35,40,39,37,44,65,90,100,82,48,17,0,0,0,0,0,0,0,0,0,19,32,32,28,33,41,42,38,36,43,59,69,62,40,16,0,0,0,0,0,0,0,0,0,19,31,18,19,29,35,33,27,25,35,54,67,62,39,15,0,0,0,0,0,0,0,0,0,17,38,42,33,29,35,43,46,44,45,59,77,73,43,11,0,0,0,0,0,0,0,0,0,13,28,43,54,57,52,45,44,53,71,88,90,76,51,25,0,0,0,0,0,0,0,0,0,6,26,26,27,41,52,54,49,47,54,66,68,54,31,10,0,0,0,0,0,0,0,0,0,1,13,26,44,67,76,63,44,28,15,0,0,0,0,0,0,0
ChIJW_Hd7jr5zpQRgG4v8AL-S4M,DIA Supermercado,-23.52378719999999,-46.7367959,"R. Guaipá, 1597 - Vila Leopoldina, São Paulo - SP, 05089-001, Brazil",medio,vila leopoldina,0,0,0,0,0,0,0,0,6,12,17,18,18,22,28,33,40,58,75,62,28,0,0,0,0,0,0,0,0,0,0,0,17,27,35,37,33,24,18,27,51,77,75,47,17,0,0,0,0,0,0,0,0,0,0,0,10,17,24,29,29,24,18,16,27,48,60,47,24,0,0,0,0,0,0,0,0,0,0,0,9,18,31,43,48,47,39,36,48,62,67,87,43,0,0,0,0,0,0,0,0,0,0,0,14,29,39,37,36,37,33,31,48,85,100,71,29,0,0,0,0,0,0,0,0,0,0,0,8,20,33,45,56,64,54,39,48,72,74,47,18,0,0,0,0,0,0,0,0,0,0,0,9,21,39,58,67,62,40,24,33,63,81,63,29,0,0,0
ChIJcf4EqKFXzpQR2f8O708g8zY,Mercado Municipal de Pinheiros,-23.5656476,-46.6925179,"R. Pedro Cristi, 89 - Pinheiros, São Paulo - SP, 05421-040, Brazil",grande,pinheiros,0,0,0,0,0,0,0,0,24,35,44,52,57,61,67,74,77,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,37,46,53,56,57,58,62,65,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,37,45,53,59,62,62,57,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,48,58,67,74,78,76,68,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,41,52,63,73,81,86,85,78,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,55,73,88,99,100,89,70,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJl9TCRrxXzpQRe0vf0tOMQXg,Pomar da Vila,-23.5555281,-46.6930401,"R. Mourato Coelho, 1458 - Vila Madalena, São Paulo - SP, 05417-000, Brazil",medio,pinheiros,0,0,0,0,0,0,0,14,34,61,80,83,76,70,63,55,56,73,87,74,42,0,0,0,0,0,0,0,0,0,0,14,32,58,85,100,96,79,65,66,77,83,72,48,24,0,0,0,0,0,0,0,0,0,0,15,33,53,65,64,54,47,48,52,58,71,79,62,31,0,0,0,0,0,0,0,0,0,0,9,27,55,82,90,79,65,58,56,56,62,71,66,42,0,0,0,0,0,0,0,0,0,0,11,28,52,74,82,75,63,58,65,76,82,77,62,43,0,0,0,0,0,0,0,0,0,0,10,25,46,67,80,79,67,57,56,61,64,57,42,0,0,0,0,0,0,0,0,0,0,0,7,18,36,59,78,82,70,50,42,55,43,0,0,0,0,0,0
ChIJMRDB6sZXzpQRc_L_x9JS-gk,Natural da Terra,-23.5465736,-46.6959654,"Av. das Corujas, 456 - Sumarezinho, São Paulo - SP, 05442-050, Brazil",medio,alto de pinheiros,0,0,0,0,0,0,0,21,37,58,78,91,93,84,72,67,75,86,85,67,40,18,0,0,0,0,0,0,0,0,0,20,39,61,80,94,100,96,85,72,65,63,59,49,33,18,0,0,0,0,0,0,0,0,0,20,35,52,67,74,73,65,59,59,63,65,58,44,27,13,0,0,0,0,0,0,0,0,0,19,33,49,66,79,83,79,71,65,66,69,68,57,39,22,0,0,0,0,0,0,0,0,0,16,34,57,80,95,95,83,68,60,62,68,67,56,38,21,0,0,0,0,0,0,0,0,0,18,30,45,61,73,79,76,68,61,59,62,62,53,36,18,0,0,0,0,0,0,0,0,0,12,19,31,53,78,88,74,52,43,52,65,68,57,37,19,0,0
ChIJC_zGhRZXzpQRZOsKuAEcnek,Super Saudável Supermercado,-23.5432393,-46.71121910000001,"Av. São Gualter, 931 - Alto de Pinheiros, São Paulo - SP, 05455-001, Brazil",medio,alto de pinheiros,0,0,0,0,0,0,0,0,37,62,69,61,51,47,46,50,60,69,65,46,23,0,0,0,0,0,0,0,0,0,0,0,47,81,95,82,62,62,71,67,47,33,33,34,23,0,0,0,0,0,0,0,0,0,0,0,43,65,78,75,64,55,51,51,48,42,41,47,30,0,0,0,0,0,0,0,0,0,0,0,44,73,81,69,62,62,62,58,57,63,62,41,15,0,0,0,0,0,0,0,0,0,0,0,48,85,100,89,74,62,51,46,54,63,57,32,10,0,0,0,0,0,0,0,0,0,0,0,30,53,68,68,57,45,41,44,48,47,41,31,21,0,0,0,0,0,0,0,0,0,0,0,11,26,46,66,76,72,58,47,47,54,50,32,12,0,0,0
ChIJm5rLVyhWzpQRt_rtPELirxI,Lodetti,-23.5407526,-46.7169093,"R. Pio XI, 2360 - Alto da Lapa, São Paulo - SP, 05468-140, Brazil",medio,alto de pinheiros,0,0,0,0,0,0,0,20,35,50,60,61,55,47,41,38,39,48,61,57,30,0,0,0,0,0,0,0,0,0,0,14,30,45,56,64,67,61,50,45,52,63,61,42,19,0,0,0,0,0,0,0,0,0,0,23,33,40,48,57,61,58,51,45,48,53,51,38,20,0,0,0,0,0,0,0,0,0,0,35,49,54,55,58,60,59,52,48,51,61,63,48,25,0,0,0,0,0,0,0,0,0,0,32,52,62,62,63,68,70,60,47,43,50,55,50,35,0,0,0,0,0,0,0,0,0,0,10,26,48,72,92,100,92,77,63,61,66,63,45,22,0,0,0,0,0,0,0,0,0,0,0,19,39,63,85,97,95,80,64,62,76,73,39,0,0,0,0
ChIJRU9dA7FxVwERyQ6Xn-CgcRU,SACOLAO SAO JORGE,-23.5409915,-46.7155402,"R. Pio XI, 2229 - Alto de Pinheiros, São Paulo - SP, 05468-140, Brazil",medio,alto de pinheiros,0,0,0,0,0,0,0,13,29,47,61,66,60,52,52,68,91,100,89,81,70,29,0,0,0,0,0,0,0,0,0,16,35,56,72,77,69,57,49,51,59,65,61,48,30,13,0,0,0,0,0,0,0,0,0,21,43,31,31,41,45,41,36,36,47,62,66,52,30,9,0,0,0,0,0,0,0,0,0,28,36,36,45,58,62,55,44,39,45,57,65,60,42,22,0,0,0,0,0,0,0,0,0,24,54,71,67,59,56,52,46,46,56,71,79,72,52,29,0,0,0,0,0,0,0,0,0,8,21,36,52,61,62,55,43,37,43,58,68,59,36,13,0,0,0,0,0,0,0,0,0,7,19,37,54,67,70,63,48,31,16,0,0,0,0,0,0,0
ChIJW_8JA6NXzpQRB9selR2EOWw,Mambo Supermarket - Vila Madalena,-23.5606154,-46.6924611,"R. Dep. Lacerda Franco, 553 - Vila Madalena, São Paulo - SP, 05418-001, Brazil",medio,pinheiros,0,0,0,0,0,0,0,24,44,64,81,89,90,86,79,76,80,87,91,83,63,39,19,0,0,0,0,0,0,0,0,31,54,74,88,96,99,96,88,80,77,76,75,66,50,31,16,0,0,0,0,0,0,0,0,23,42,59,69,74,74,72,67,64,63,66,67,63,53,39,24,0,0,0,0,0,0,0,0,29,47,67,85,95,94,86,78,76,79,85,85,75,57,36,19,0,0,0,0,0,0,0,0,32,52,72,88,93,90,82,78,79,84,88,88,80,66,49,33,0,0,0,0,0,0,0,0,27,44,65,85,98,100,92,80,72,73,79,83,76,60,39,22,0,0,0,0,0,0,0,0,0,24,43,63,78,83,77,67,62,67,78,82,71,49,25,0,0
ChIJf7QiOJdXzpQRmSh6o4E5RLE,Hirota Food Supermarket,-23.5549972,-46.6855121,"R. Medeiros de Albuquerque, 352 - Vila Madalena, São Paulo - SP, 05416-030, Brazil",medio,pinheiros,0,0,0,0,0,0,0,0,23,39,58,75,85,85,76,61,54,65,84,77,44,14,0,0,0,0,0,0,0,0,0,0,34,58,70,79,90,89,74,54,45,57,77,74,46,17,0,0,0,0,0,0,0,0,0,0,23,37,52,66,73,71,61,47,38,49,76,79,47,14,0,0,0,0,0,0,0,0,0,0,30,46,62,75,81,78,67,55,53,70,91,82,46,15,0,0,0,0,0,0,0,0,0,0,29,52,78,96,100,88,70,59,62,73,80,72,51,28,0,0,0,0,0,0,0,0,0,0,33,47,64,81,85,74,57,50,61,82,91,75,45,20,0,0,0,0,0,0,0,0,0,0,15,38,65,84,92,87,64,35,0,0,0,0,0,0,0,0
ChIJr8v3BCn_zpQRUoEcY0Z-3mU,Supermercado Castanha,-23.5162838,-46.7549224,"Praça Santa Edwiges, 29 - Vila dos Remedios, São Paulo - SP, 05104-000, Brazil",medio,jaguara,0,0,0,0,0,0,0,0,18,31,43,48,45,43,48,57,61,65,76,77,49,0,0,0,0,0,0,0,0,0,0,0,23,43,58,62,60,57,52,50,56,65,63,47,26,0,0,0,0,0,0,0,0,0,0,0,15,25,31,31,28,28,34,42,47,53,59,55,35,0,0,0,0,0,0,0,0,0,0,0,15,30,42,44,41,41,44,46,49,61,74,66,38,0,0,0,0,0,0,0,0,0,0,0,18,32,44,48,46,44,48,55,60,64,76,78,50,0,0,0,0,0,0,0,0,0,0,0,18,41,61,68,69,71,72,68,63,68,76,70,45,0,0,0,0,0,0,0,0,0,0,0,0,42,74,99,100,76,45,25,21,26,26,16,0,0,0,0
ChIJfxaVXtj5zpQRU9b4pFmxGn4,DIA Supermercado,-23.5257062,-46.69792289999999,"R. Aurélia, 440 - Lapa, São Paulo - SP, 05046-000, Brazil",medio,barra funda,0,0,0,0,0,0,0,0,11,20,27,36,42,43,36,25,27,50,68,54,23,0,0,0,0,0,0,0,0,0,0,0,11,24,36,46,48,44,41,43,53,63,62,46,25,0,0,0,0,0,0,0,0,0,0,0,5,18,31,40,43,42,42,40,38,38,56,58,23,0,0,0,0,0,0,0,0,0,0,0,20,32,42,43,42,42,48,60,69,68,55,36,17,0,0,0,0,0,0,0,0,0,0,0,23,49,50,39,41,50,52,44,46,75,100,70,21,0,0,0,0,0,0,0,0,0,0,0,12,42,73,79,64,52,51,47,39,45,57,47,19,0,0,0,0,0,0,0,0,0,0,0,10,26,44,68,84,68,36,20,20,23,18,8,1,0,0,0
ChIJDSZhR3f4zpQRYT-S7xHwg9w,Pão de Açúcar,-23.5284281,-46.69845420000001,"R. Tito, 639/705 - Vila Romana, São Paulo - SP, 05051-000, Brazil",medio,lapa,0,0,0,0,0,0,0,12,20,31,41,48,50,47,43,42,48,59,67,64,49,30,0,0,0,0,0,0,0,0,0,14,25,38,49,56,57,53,50,49,51,53,52,45,34,22,0,0,0,0,0,0,0,0,0,12,20,30,39,44,44,41,36,35,39,46,49,45,34,21,0,0,0,0,0,0,0,0,0,13,23,34,42,45,46,46,48,49,48,50,62,71,54,24,0,0,0,0,0,0,0,0,0,26,44,43,45,55,62,62,57,55,58,67,71,65,49,29,0,0,0,0,0,0,0,0,0,12,24,41,58,70,73,68,62,60,62,64,64,67,57,29,0,0,0,0,0,0,0,0,0,0,20,41,68,91,100,89,67,47,40,48,58,56,41,22,0,0
ChIJ6UQeJOj5zpQRm55huU5y_1k,DIA Supermercado,-23.5280187,-46.70277579999999,"R. Tito, 1132 - Lapa, São Paulo - SP, 05051-001, Brazil",medio,lapa,0,0,0,0,0,0,0,0,6,17,27,29,27,28,33,41,52,74,96,88,50,0,0,0,0,0,0,0,0,0,0,0,14,33,53,65,65,56,49,47,45,39,37,49,41,0,0,0,0,0,0,0,0,0,0,0,12,27,34,35,32,28,22,23,37,58,70,58,33,0,0,0,0,0,0,0,0,0,0,0,28,42,40,35,38,43,47,47,50,67,92,89,51,0,0,0,0,0,0,0,0,0,0,0,10,27,42,50,52,54,58,60,57,59,72,77,52,0,0,0,0,0,0,0,0,0,0,0,10,34,59,69,68,64,61,56,54,66,79,67,33,0,0,0,0,0,0,0,0,0,0,0,23,48,77,98,100,82,57,37,34,43,45,33,14,0,0,0
ChIJoRHUCwn4zpQRrPib2oqf4ec,Sonda Supermercados - Pompéia,-23.52493369999999,-46.6828412,"Rua Carlos Vicari - Av. Pompéia, 155 - 02 - Pompeia, São Paulo - SP, 05033-070, Brazil",medio,barra funda,0,0,0,0,0,0,0,21,40,52,58,67,78,81,76,72,75,85,91,87,70,47,26,0,0,0,0,0,0,0,0,31,49,59,65,73,81,83,79,73,67,66,65,60,50,35,21,0,0,0,0,0,0,0,0,30,51,57,60,69,75,72,65,63,69,77,81,76,62,44,26,0,0,0,0,0,0,0,0,29,48,55,57,65,73,73,65,60,66,76,82,77,61,40,22,0,0,0,0,0,0,0,0,24,42,60,72,76,74,72,74,80,86,87,86,83,76,57,32,0,0,0,0,0,0,0,0,30,53,71,81,89,96,100,97,93,92,95,96,90,74,52,30,0,0,0,0,0,0,0,0,13,30,52,76,90,91,82,75,76,80,77,72,71,63,39,0,0
ChIJ38BVuhZYzpQRAJrp_wuOlEY,Mercado Extra - Santa Cecília,-23.5316851,-46.6604481,"Av. Gen. Olímpio da Silveira, 414 - Santa Cecilia, São Paulo - SP, 01150-000, Brazil",grande,barra funda,0,0,0,0,0,0,0,22,45,50,45,51,61,65,63,57,55,66,83,86,64,32,0,0,0,0,0,0,0,0,0,22,37,54,70,80,83,78,72,73,81,94,100,90,68,41,0,0,0,0,0,0,0,0,0,34,50,60,62,63,68,75,80,80,74,73,88,93,61,23,0,0,0,0,0,0,0,0,0,39,57,63,58,50,48,52,57,60,64,74,87,88,68,38,0,0,0,0,0,0,0,0,0,62,73,38,51,67,75,73,64,57,61,78,94,93,71,42,0,0,0,0,0,0,0,0,0,16,30,48,66,80,86,81,71,64,67,80,91,88,66,39,0,0,0,0,0,0,0,0,0,0,20,44,64,74,76,73,65,58,60,67,66,0,0,0,0,0
ChIJ06WidRxYzpQRU3-eTZzik9c,Sacolão Perdizes,-23.5338889,-46.6658333,"Rua Turiassú, 273 - Perdizes, São Paulo - SP, 05005-001, Brazil",medio,perdizes,0,0,0,0,0,0,0,14,27,43,61,76,83,81,70,59,57,65,71,60,36,0,0,0,0,0,0,0,0,0,0,18,36,55,72,82,86,83,71,54,44,50,59,49,25,0,0,0,0,0,0,0,0,0,0,12,23,36,47,56,61,60,52,44,43,51,53,41,22,0,0,0,0,0,0,0,0,0,0,11,26,45,61,72,78,79,70,57,49,53,58,49,29,0,0,0,0,0,0,0,0,0,0,10,22,42,65,87,100,98,83,64,55,59,65,55,32,0,0,0,0,0,0,0,0,0,0,16,34,56,75,85,86,85,81,72,62,61,61,49,27,0,0,0,0,0,0,0,0,0,0,0,22,47,75,93,96,88,73,55,43,40,37,26,0,0,0,0
ChIJjbDYN_FZzpQRh0uFMJEsk-g,Pão de Açúcar,-23.5352824,-46.6665545,"R. Cardoso de Almeida, 472 - Perdizes, São Paulo - SP, 05013-000, Brazil",medio,perdizes,0,0,0,0,0,0,0,33,57,74,78,69,58,53,53,56,59,64,71,72,60,39,20,0,0,0,0,0,0,0,0,39,72,91,91,89,88,83,72,61,56,57,60,59,50,35,20,0,0,0,0,0,0,0,0,38,59,60,53,52,55,54,50,46,45,48,52,51,43,30,17,0,0,0,0,0,0,0,0,38,68,92,96,79,57,46,48,57,64,66,62,58,53,39,20,0,0,0,0,0,0,0,0,49,79,99,100,84,65,55,56,65,74,78,75,66,65,71,48,0,0,0,0,0,0,0,0,35,58,78,90,89,80,69,63,62,63,63,66,79,84,59,26,0,0,0,0,0,0,0,0,24,40,58,74,83,82,72,57,45,43,52,64,65,51,29,0,0
ChIJV4Dp799WzpQRVXpwnTIXgJA,St Marche Supermarket,-23.593922,-46.7099695,"Av. Comendador Adibo Ares, 275 - Morumbi, São Paulo - SP, 05613-000, Brazil",medio,morumbi,0,0,0,0,0,0,0,0,57,72,70,61,61,69,77,79,76,76,75,66,46,24,0,0,0,0,0,0,0,0,0,0,61,77,84,85,83,84,85,84,79,69,57,43,30,20,0,0,0,0,0,0,0,0,0,0,52,64,69,70,73,76,75,70,68,70,69,58,38,19,0,0,0,0,0,0,0,0,0,0,75,83,84,87,85,78,72,72,75,77,69,54,35,19,0,0,0,0,0,0,0,0,0,0,59,79,89,88,80,73,74,84,95,100,91,73,49,28,0,0,0,0,0,0,0,0,0,0,44,60,68,69,66,59,53,49,49,50,49,43,33,22,0,0,0,0,0,0,0,0,0,0,12,22,36,50,58,59,52,40,33,40,57,58,34,0,0,0
ChIJdUWX19hQzpQRJ-tOcHJAqZo,Extra Hipermercado - Morumbi,-23.6273171,-46.7167468,"Av. das Nações Unidas, 16741 - Retiro Morumbi, São Paulo - SP, 05657-900, Brazil",grande,morumbi,0,0,0,0,0,0,3,8,17,28,40,52,60,63,61,57,53,50,47,44,40,36,33,27,0,0,0,0,0,0,5,12,23,36,50,63,73,77,76,69,60,50,41,36,32,27,22,16,0,0,0,0,0,0,4,10,18,29,41,53,62,66,66,62,56,51,46,42,38,32,25,17,0,0,0,0,0,0,3,9,17,26,38,49,60,66,66,61,53,46,42,41,39,36,30,22,0,0,0,0,0,0,2,9,19,33,49,64,74,78,75,69,62,56,52,49,47,46,43,37,0,0,0,0,0,0,5,12,23,38,55,74,89,98,100,94,84,73,65,61,58,54,47,37,0,0,0,0,0,0,0,3,8,18,33,50,66,78,81,76,67,57,50,48,45,39,30,20
ChIJdZ90CTVRzpQRyVzecej9gho,new central market,-23.6205556,-46.7269444,"Rua Pasquale Gallupi, 1407 - Paraisópolis, São Paulo - SP, 05660-000, Brazil",medio,morumbi,0,0,0,0,0,0,0,0,0,8,13,17,30,34,43,43,43,39,47,56,52,30,8,0,0,0,0,0,0,0,0,0,0,13,17,26,30,30,34,43,52,60,65,60,43,26,13,0,0,0,0,0,0,0,0,0,0,8,13,21,26,30,34,39,39,34,30,26,21,17,13,0,0,0,0,0,0,0,0,0,0,8,4,8,17,21,30,34,39,39,34,30,26,21,17,0,0,0,0,0,0,0,0,0,0,8,13,21,26,30,34,39,47,56,56,47,30,17,8,0,0,0,0,0,0,0,0,0,0,8,17,26,39,52,60,69,69,69,65,56,43,34,30,0,0,0,0,0,0,0,0,0,0,17,26,39,52,69,86,95,100,91,78,60,39,26,13,0
ChIJQ150RMZWzpQRtpChW5xT1zI,Supermercados Mambo - Morumbi,-23.606392,-46.725002,"Av. Giovanni Gronchi, 2799 - Morumbi, São Paulo - SP, 05651-002, Brazil",grande,morumbi,0,0,0,0,0,0,0,16,29,42,52,59,61,57,52,52,62,76,83,74,54,31,0,0,0,0,0,0,0,0,0,21,36,49,61,70,70,60,53,57,67,75,74,62,44,26,0,0,0,0,0,0,0,0,0,16,28,40,50,54,53,48,46,52,63,74,74,63,44,24,0,0,0,0,0,0,0,0,0,20,31,38,45,52,57,57,54,55,66,81,88,78,54,29,0,0,0,0,0,0,0,0,0,21,34,48,58,62,61,57,57,64,75,83,82,70,51,31,0,0,0,0,0,0,0,0,0,18,39,48,49,55,62,63,59,53,52,57,64,63,51,33,0,0,0,0,0,0,0,0,0,0,24,44,69,91,100,90,69,48,41,50,60,55,36,16,0,0
ChIJK3a-_JVWzpQRbohdHoEAZOY,Mini Mercado Tok Leve,-23.6007699,-46.73301250000001,"Rua Dr. SÍlvio Dante Bertacchi, 963 - Vila Sonia, São Paulo - SP, 05625-001, Brazil",pequeno,vila sonia,0,0,0,0,0,0,0,9,20,34,45,49,43,35,34,43,54,55,55,69,52,13,0,0,0,0,0,0,0,0,0,13,30,45,49,49,49,48,43,41,48,58,61,50,30,13,0,0,0,0,0,0,0,0,0,9,18,27,32,33,30,31,36,41,46,51,57,50,29,9,0,0,0,0,0,0,0,0,0,17,29,44,57,63,61,54,47,50,62,75,74,56,32,14,0,0,0,0,0,0,0,0,0,9,21,37,50,51,42,33,36,51,66,68,66,65,44,14,0,0,0,0,0,0,0,0,0,11,26,47,67,75,68,55,47,50,59,65,66,60,40,16,0,0,0,0,0,0,0,0,0,0,14,50,78,88,100,83,40,0,0,0,0,0,0,0,0,0
ChIJUwJX6sFZzpQRW064LofZ1NE,Pão de Açúcar,-23.5729052,-46.6548158,"Av. Brigadeiro Luís Antônio, 3126 - Jardins, São Paulo - SP, 01402-901, Brazil",medio,jardim paulista,0,0,0,0,0,0,0,27,43,58,71,82,88,87,79,72,71,78,84,80,65,44,25,0,0,0,0,0,0,0,0,30,49,68,82,91,94,91,82,73,67,66,65,60,48,34,20,0,0,0,0,0,0,0,0,29,45,58,67,73,75,71,63,57,56,60,62,57,46,31,17,0,0,0,0,0,0,0,0,34,49,61,71,80,87,87,80,71,67,70,75,72,58,37,19,0,0,0,0,0,0,0,0,32,53,72,85,94,100,97,89,81,80,87,92,87,71,48,27,0,0,0,0,0,0,0,0,23,37,53,69,81,87,86,78,70,69,77,87,86,72,52,31,0,0,0,0,0,0,0,0,0,20,35,53,68,77,76,69,61,61,70,80,81,65,41,0,0
ChIJsyE5-N5ZzpQRg8QRmGKpZiU,DIA Supermercado,-23.568844,-46.650409,"Av. Brigadeiro Luís Antônio, 2478 - Jardim Paulista, São Paulo - SP, 01402-000, Brazil",medio,jardim paulista,0,0,0,0,0,0,0,0,31,31,18,9,9,18,27,31,31,45,63,59,27,0,0,0,0,0,0,0,0,0,0,0,27,22,18,22,27,31,31,22,13,18,59,86,36,0,0,0,0,0,0,0,0,0,0,0,31,40,36,18,4,4,9,13,13,27,72,68,9,0,0,0,0,0,0,0,0,0,0,0,18,27,36,36,31,27,18,18,31,59,81,72,40,0,0,0,0,0,0,0,0,0,0,0,31,45,50,40,22,4,4,18,36,50,81,100,36,0,0,0,0,0,0,0,0,0,0,0,4,13,22,27,27,22,18,22,40,50,45,27,9,0,0,0,0,0,0,0,0,0,0,0,13,22,31,31,31,22,18,18,18,18,18,9,4,0,0,0
